<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.03.04	12:00:00	1.11567	1.11670	1.11360	1.11364	5233	0	0
2020.03.04	13:00:00	1.11366	1.11548	1.11364	1.11474	3361	0	0
2020.03.04	14:00:00	1.11475	1.11479	1.11097	1.11119	4380	0	0
2020.03.04	15:00:00	1.11119	1.11328	1.11119	1.11254	4419	0	0
2020.03.04	16:00:00	1.11253	1.11270	1.10955	1.11186	7036	0	0
2020.03.04	17:00:00	1.11186	1.11424	1.11001	1.11394	8094	0	0
2020.03.04	18:00:00	1.11395	1.11455	1.11223	1.11292	4959	0	0
2020.03.04	19:00:00	1.11292	1.11330	1.11194	1.11237	2752	0	0
2020.03.04	20:00:00	1.11233	1.11373	1.11233	1.11315	2010	0	0
2020.03.04	21:00:00	1.11315	1.11422	1.11288	1.11389	2256	0	0
2020.03.04	22:00:00	1.11390	1.11422	1.11315	1.11371	2033	0	0
2020.03.04	23:00:00	1.11371	1.11383	1.11306	1.11350	901	0	0
2020.03.05	00:00:00	1.11332	1.11362	1.11304	1.11332	519	0	3
2020.03.05	01:00:00	1.11332	1.11398	1.11327	1.11382	1184	0	0
2020.03.05	02:00:00	1.11382	1.11426	1.11328	1.11375	1647	0	0
2020.03.05	03:00:00	1.11375	1.11384	1.11337	1.11369	1115	0	0
2020.03.05	04:00:00	1.11369	1.11432	1.11369	1.11419	775	0	0
2020.03.05	05:00:00	1.11419	1.11436	1.11372	1.11384	695	0	0
2020.03.05	06:00:00	1.11383	1.11391	1.11358	1.11385	448	0	0
2020.03.05	07:00:00	1.11384	1.11401	1.11340	1.11346	565	0	0
2020.03.05	08:00:00	1.11346	1.11390	1.11314	1.11328	1122	0	0
2020.03.05	09:00:00	1.11327	1.11395	1.11196	1.11231	2703	0	0
2020.03.05	10:00:00	1.11232	1.11401	1.11216	1.11371	4496	0	0
2020.03.05	11:00:00	1.11370	1.11741	1.11321	1.11734	4209	0	0
2020.03.05	12:00:00	1.11734	1.11774	1.11627	1.11701	3432	0	0
2020.03.05	13:00:00	1.11701	1.11838	1.11565	1.11832	3569	0	0
2020.03.05	14:00:00	1.11832	1.12000	1.11794	1.11885	4221	0	0
2020.03.05	15:00:00	1.11886	1.11986	1.11793	1.11867	5517	0	0
2020.03.05	16:00:00	1.11868	1.12013	1.11778	1.11907	5145	0	0
2020.03.05	17:00:00	1.11907	1.11971	1.11672	1.11878	6632	0	0
2020.03.05	18:00:00	1.11879	1.12052	1.11792	1.12017	4750	0	0
2020.03.05	19:00:00	1.12017	1.12168	1.11843	1.12140	4738	0	0
2020.03.05	20:00:00	1.12142	1.12179	1.11977	1.11996	3640	0	0
2020.03.05	21:00:00	1.11996	1.12040	1.11920	1.12004	2736	0	0
2020.03.05	22:00:00	1.12004	1.12299	1.11938	1.12281	3767	0	0
2020.03.05	23:00:00	1.12283	1.12449	1.12248	1.12369	2038	0	0
2020.03.06	00:00:00	1.12366	1.12398	1.12274	1.12312	792	0	4
2020.03.06	01:00:00	1.12312	1.12386	1.12223	1.12226	1568	0	0
2020.03.06	02:00:00	1.12226	1.12282	1.12112	1.12202	2349	0	0
2020.03.06	03:00:00	1.12202	1.12462	1.12186	1.12456	1945	0	0
2020.03.06	04:00:00	1.12457	1.12488	1.12304	1.12321	2457	0	0
2020.03.06	05:00:00	1.12321	1.12343	1.12261	1.12337	1625	0	0
2020.03.06	06:00:00	1.12337	1.12391	1.12297	1.12308	1279	0	0
2020.03.06	07:00:00	1.12308	1.12364	1.12281	1.12284	1011	0	0
2020.03.06	08:00:00	1.12284	1.12372	1.12191	1.12280	2578	0	0
2020.03.06	09:00:00	1.12280	1.12378	1.12236	1.12342	4354	0	0
2020.03.06	10:00:00	1.12342	1.12785	1.12289	1.12723	7683	0	0
2020.03.06	11:00:00	1.12724	1.12958	1.12681	1.12940	6659	0	0
2020.03.06	12:00:00	1.12940	1.13242	1.12930	1.13164	10403	0	0
2020.03.06	13:00:00	1.13165	1.13407	1.13117	1.13325	8141	0	0
2020.03.06	14:00:00	1.13325	1.13325	1.13053	1.13161	5851	0	0
2020.03.06	15:00:00	1.13162	1.13377	1.13054	1.13226	9185	0	0
2020.03.06	16:00:00	1.13226	1.13548	1.13179	1.13489	10365	0	0
2020.03.06	17:00:00	1.13490	1.13546	1.12872	1.13102	14486	0	0
2020.03.06	18:00:00	1.13102	1.13298	1.13056	1.13193	6698	0	0
2020.03.06	19:00:00	1.13193	1.13280	1.12881	1.13054	5025	0	0
2020.03.06	20:00:00	1.13054	1.13115	1.12909	1.12985	6070	0	0
2020.03.06	21:00:00	1.12984	1.13189	1.12938	1.13177	5169	0	0
2020.03.06	22:00:00	1.13176	1.13257	1.13007	1.13060	7487	0	0
2020.03.06	23:00:00	1.13059	1.13112	1.12887	1.12895	1566	0	0
2020.03.09	00:00:00	1.13469	1.13564	1.13348	1.13490	837	0	4
2020.03.09	01:00:00	1.13490	1.13949	1.13397	1.13866	5783	0	0
2020.03.09	02:00:00	1.13872	1.13964	1.13666	1.13878	5969	0	0
2020.03.09	03:00:00	1.13878	1.13879	1.13591	1.13599	4279	0	0
2020.03.09	04:00:00	1.13599	1.14951	1.13560	1.14273	7671	0	0
2020.03.09	05:00:00	1.14271	1.14609	1.13860	1.13977	11499	0	0
2020.03.09	06:00:00	1.13977	1.14273	1.13710	1.14162	8913	0	0
2020.03.09	07:00:00	1.14164	1.14232	1.13975	1.14013	5425	0	0
2020.03.09	08:00:00	1.14012	1.14251	1.13810	1.13818	4954	0	0
2020.03.09	09:00:00	1.13814	1.14094	1.13814	1.14000	5776	0	0
2020.03.09	10:00:00	1.14000	1.14756	1.14000	1.14386	13394	0	0
2020.03.09	11:00:00	1.14386	1.14401	1.13904	1.14023	10665	0	0
2020.03.09	12:00:00	1.14024	1.14065	1.13655	1.13916	8600	0	0
2020.03.09	13:00:00	1.13914	1.14388	1.13902	1.14242	7555	0	0
2020.03.09	14:00:00	1.14242	1.14296	1.14092	1.14250	8372	0	0
2020.03.09	15:00:00	1.14250	1.14386	1.14030	1.14358	9315	0	0
2020.03.09	16:00:00	1.14360	1.14846	1.13752	1.14011	13465	0	0
2020.03.09	17:00:00	1.14013	1.14473	1.13998	1.14346	14385	0	0
2020.03.09	18:00:00	1.14346	1.14468	1.14121	1.14199	9623	0	0
2020.03.09	19:00:00	1.14198	1.14735	1.14141	1.14710	8620	0	0
2020.03.09	20:00:00	1.14710	1.14790	1.14433	1.14627	7739	0	0
2020.03.09	21:00:00	1.14627	1.14729	1.14273	1.14612	8502	0	0
2020.03.09	22:00:00	1.14613	1.14664	1.14355	1.14522	6134	0	0
2020.03.09	23:00:00	1.14515	1.14660	1.14335	1.14353	3405	0	0
2020.03.10	00:00:00	1.14388	1.14550	1.14199	1.14447	564	0	3
2020.03.10	01:00:00	1.14461	1.14581	1.14333	1.14385	3658	0	0
2020.03.10	02:00:00	1.14386	1.14390	1.13948	1.13991	4815	0	0
2020.03.10	03:00:00	1.13991	1.14253	1.13769	1.13852	5977	0	0
2020.03.10	04:00:00	1.13851	1.14141	1.13718	1.14068	5991	0	0
2020.03.10	05:00:00	1.14068	1.14141	1.13971	1.14095	3356	0	0
2020.03.10	06:00:00	1.14095	1.14146	1.13891	1.13950	3450	0	0
2020.03.10	07:00:00	1.13950	1.13994	1.13743	1.13752	4528	0	0
2020.03.10	08:00:00	1.13752	1.13768	1.13323	1.13415	7035	0	0
2020.03.10	09:00:00	1.13414	1.13738	1.13392	1.13405	8883	0	0
2020.03.10	10:00:00	1.13403	1.13867	1.13378	1.13819	11342	0	0
2020.03.10	11:00:00	1.13819	1.14014	1.13579	1.13602	11161	0	0
2020.03.10	12:00:00	1.13602	1.13734	1.13433	1.13515	8125	0	0
2020.03.10	13:00:00	1.13515	1.13571	1.13360	1.13534	7441	0	0
2020.03.10	14:00:00	1.13532	1.13664	1.13455	1.13600	7474	0	0
2020.03.10	15:00:00	1.13604	1.13900	1.13546	1.13801	10837	0	0
2020.03.10	16:00:00	1.13799	1.13944	1.13667	1.13722	10906	0	0
2020.03.10	17:00:00	1.13722	1.13771	1.13502	1.13709	7642	0	0
2020.03.10	18:00:00	1.13708	1.13860	1.13373	1.13420	10759	0	0
2020.03.10	19:00:00	1.13418	1.13587	1.12964	1.13060	12406	0	0
2020.03.10	20:00:00	1.13062	1.13278	1.13031	1.13162	9748	0	0
2020.03.10	21:00:00	1.13161	1.13311	1.12858	1.12955	8682	0	0
2020.03.10	22:00:00	1.12940	1.13024	1.12748	1.13004	9232	0	0
2020.03.10	23:00:00	1.12995	1.13075	1.12808	1.12815	2922	0	0
2020.03.11	00:00:00	1.12801	1.12929	1.12736	1.12908	729	0	3
2020.03.11	01:00:00	1.12908	1.13100	1.12858	1.13086	2537	0	0
2020.03.11	02:00:00	1.13087	1.13236	1.13003	1.13141	2647	0	0
2020.03.11	03:00:00	1.13142	1.13256	1.13017	1.13187	4239	0	0
2020.03.11	04:00:00	1.13187	1.13286	1.13096	1.13239	3914	0	0
2020.03.11	05:00:00	1.13239	1.13285	1.13161	1.13246	2888	0	0
2020.03.11	06:00:00	1.13247	1.13385	1.13193	1.13295	2980	0	0
2020.03.11	07:00:00	1.13295	1.13388	1.13282	1.13375	2317	0	0
2020.03.11	08:00:00	1.13375	1.13517	1.13374	1.13508	3416	0	0
2020.03.11	09:00:00	1.13508	1.13654	1.13444	1.13639	5895	0	0
2020.03.11	10:00:00	1.13641	1.13668	1.13269	1.13289	10005	0	0
2020.03.11	11:00:00	1.13289	1.13335	1.13094	1.13135	9050	0	0
2020.03.11	12:00:00	1.13132	1.13336	1.13015	1.13040	7337	0	0
2020.03.11	13:00:00	1.13040	1.13290	1.13039	1.13271	5822	0	0
2020.03.11	14:00:00	1.13272	1.13390	1.13231	1.13291	5248	0	0
2020.03.11	15:00:00	1.13295	1.13516	1.13256	1.13391	7110	0	0
2020.03.11	16:00:00	1.13391	1.13518	1.13308	1.13449	6634	0	1
2020.03.11	17:00:00	1.13449	1.13485	1.13068	1.13070	7624	0	0
2020.03.11	18:00:00	1.13070	1.13092	1.12574	1.12803	8402	0	0
2020.03.11	19:00:00	1.12800	1.12810	1.12604	1.12688	7216	0	0
2020.03.11	20:00:00	1.12687	1.12886	1.12668	1.12847	6351	0	0
2020.03.11	21:00:00	1.12845	1.12880	1.12720	1.12820	5389	0	0
2020.03.11	22:00:00	1.12821	1.12828	1.12687	1.12728	8064	0	0
2020.03.11	23:00:00	1.12728	1.12798	1.12701	1.12703	2177	0	0
2020.03.12	00:00:00	1.12688	1.12696	1.12501	1.12588	574	0	3
2020.03.12	01:00:00	1.12588	1.12663	1.12545	1.12588	2194	0	0
2020.03.12	02:00:00	1.12588	1.12632	1.12543	1.12614	1907	0	0
2020.03.12	03:00:00	1.12614	1.12763	1.12595	1.12715	2644	0	0
2020.03.12	04:00:00	1.12715	1.13336	1.12661	1.13193	9425	0	0
2020.03.12	05:00:00	1.13193	1.13319	1.13057	1.13211	6306	0	0
2020.03.12	06:00:00	1.13211	1.13211	1.13077	1.13131	3097	0	0
2020.03.12	07:00:00	1.13132	1.13136	1.12857	1.12960	3940	0	0
2020.03.12	08:00:00	1.12960	1.12992	1.12913	1.12932	1974	0	0
2020.03.12	09:00:00	1.12932	1.12977	1.12856	1.12928	4575	0	0
2020.03.12	10:00:00	1.12928	1.13197	1.12893	1.13122	9027	0	0
2020.03.12	11:00:00	1.13118	1.13130	1.12539	1.12676	7741	0	0
2020.03.12	12:00:00	1.12677	1.12778	1.12374	1.12447	5963	0	0
2020.03.12	13:00:00	1.12447	1.12458	1.12274	1.12337	5559	0	0
2020.03.12	14:00:00	1.12337	1.12430	1.12117	1.12372	5074	0	0
2020.03.12	15:00:00	1.12373	1.13020	1.11978	1.12154	15612	0	0
2020.03.12	16:00:00	1.12154	1.12534	1.12105	1.12391	12782	0	0
2020.03.12	17:00:00	1.12391	1.12391	1.11316	1.11450	15214	0	0
2020.03.12	18:00:00	1.11446	1.11489	1.10804	1.10820	14844	0	0
2020.03.12	19:00:00	1.10821	1.11639	1.10553	1.11461	13068	0	0
2020.03.12	20:00:00	1.11459	1.11965	1.11442	1.11856	14496	0	0
2020.03.12	21:00:00	1.11856	1.12167	1.11634	1.11776	8253	0	0
2020.03.12	22:00:00	1.11776	1.12019	1.11708	1.11808	5936	0	0
2020.03.12	23:00:00	1.11804	1.12264	1.11596	1.11852	4303	0	0
2020.03.13	00:00:00	1.11846	1.12025	1.11626	1.11671	1091	0	2
2020.03.13	01:00:00	1.11671	1.11894	1.11656	1.11764	5250	0	0
2020.03.13	02:00:00	1.11765	1.11887	1.11742	1.11822	3186	0	1
2020.03.13	03:00:00	1.11823	1.11829	1.11523	1.11664	7200	0	0
2020.03.13	04:00:00	1.11664	1.11887	1.11659	1.11868	4134	0	0
2020.03.13	05:00:00	1.11868	1.12076	1.11768	1.12070	6747	0	0
2020.03.13	06:00:00	1.12070	1.12177	1.11902	1.12135	7272	0	0
2020.03.13	07:00:00	1.12135	1.12213	1.12050	1.12191	5131	0	0
2020.03.13	08:00:00	1.12191	1.12206	1.11948	1.12025	7237	0	0
2020.03.13	09:00:00	1.12026	1.12095	1.11903	1.11983	7418	0	0
2020.03.13	10:00:00	1.11982	1.12084	1.11624	1.11819	12196	0	0
2020.03.13	11:00:00	1.11818	1.12144	1.11759	1.12076	7895	0	0
2020.03.13	12:00:00	1.12077	1.12080	1.11611	1.11652	5000	0	0
2020.03.13	13:00:00	1.11652	1.11732	1.11532	1.11591	4505	0	0
2020.03.13	14:00:00	1.11592	1.11755	1.11397	1.11551	5779	0	0
2020.03.13	15:00:00	1.11548	1.11866	1.11094	1.11104	11974	0	0
2020.03.13	16:00:00	1.11103	1.11274	1.11034	1.11239	11438	0	0
2020.03.13	17:00:00	1.11237	1.11335	1.10980	1.11080	9140	0	0
2020.03.13	18:00:00	1.11080	1.11202	1.10666	1.10699	8162	0	0
2020.03.13	19:00:00	1.10700	1.10877	1.10552	1.10810	10929	0	0
2020.03.13	20:00:00	1.10807	1.11069	1.10577	1.10808	8979	0	0
2020.03.13	21:00:00	1.10808	1.11016	1.10628	1.10689	8222	0	0
2020.03.13	22:00:00	1.10685	1.11147	1.10574	1.11132	6025	0	0
2020.03.13	23:00:00	1.11131	1.11172	1.10802	1.11002	3623	0	0
2020.03.16	00:00:00	1.10635	1.11992	1.10635	1.11896	1418	0	3
2020.03.16	01:00:00	1.11896	1.11995	1.11399	1.11569	6751	0	0
2020.03.16	02:00:00	1.11571	1.11941	1.11502	1.11557	11076	0	0
2020.03.16	03:00:00	1.11557	1.11690	1.11162	1.11176	13105	0	0
2020.03.16	04:00:00	1.11179	1.11219	1.10849	1.11016	10084	0	0
2020.03.16	05:00:00	1.11016	1.11078	1.10886	1.11026	5305	0	0
2020.03.16	06:00:00	1.11025	1.11291	1.10906	1.11242	4950	0	0
2020.03.16	07:00:00	1.11242	1.11335	1.11092	1.11332	3792	0	0
2020.03.16	08:00:00	1.11331	1.11342	1.11080	1.11187	6193	0	0
2020.03.16	09:00:00	1.11186	1.11535	1.11170	1.11398	12176	0	0
2020.03.16	10:00:00	1.11397	1.11814	1.11286	1.11761	15063	0	0
2020.03.16	11:00:00	1.11766	1.12294	1.11674	1.12257	15443	0	0
2020.03.16	12:00:00	1.12257	1.12365	1.11900	1.11929	8860	0	0
2020.03.16	13:00:00	1.11929	1.12087	1.11423	1.11655	9904	0	0
2020.03.16	14:00:00	1.11655	1.11860	1.11506	1.11859	8202	0	0
2020.03.16	15:00:00	1.11861	1.12004	1.11544	1.11658	15016	0	0
2020.03.16	16:00:00	1.11659	1.11683	1.11101	1.11492	15819	0	0
2020.03.16	17:00:00	1.11492	1.11597	1.11014	1.11024	12686	0	0
2020.03.16	18:00:00	1.11024	1.11453	1.10943	1.11372	7645	0	0
2020.03.16	19:00:00	1.11370	1.11631	1.11363	1.11614	7080	0	0
2020.03.16	20:00:00	1.11614	1.11776	1.11456	1.11591	8435	0	0
2020.03.16	21:00:00	1.11590	1.11775	1.11513	1.11699	5305	0	0
2020.03.16	22:00:00	1.11700	1.11755	1.11523	1.11755	7042	0	0
2020.03.16	23:00:00	1.11745	1.11863	1.11673	1.11814	2011	0	0
2020.03.17	00:00:00	1.11797	1.11826	1.11580	1.11761	407	0	3
2020.03.17	01:00:00	1.11761	1.11793	1.11647	1.11676	2995	0	0
2020.03.17	02:00:00	1.11677	1.11758	1.11582	1.11635	5406	0	0
2020.03.17	03:00:00	1.11635	1.11725	1.11595	1.11710	7742	0	0
2020.03.17	04:00:00	1.11710	1.11731	1.11601	1.11693	8918	0	0
2020.03.17	05:00:00	1.11693	1.11891	1.11654	1.11734	8631	0	0
2020.03.17	06:00:00	1.11733	1.11856	1.11685	1.11791	7112	0	0
2020.03.17	07:00:00	1.11791	1.11856	1.11758	1.11791	5993	0	0
2020.03.17	08:00:00	1.11791	1.11812	1.11683	1.11686	3534	0	0
2020.03.17	09:00:00	1.11686	1.11744	1.11573	1.11602	8198	0	0
2020.03.17	10:00:00	1.11602	1.11617	1.11288	1.11376	11720	0	0
2020.03.17	11:00:00	1.11377	1.11452	1.11103	1.11107	8665	0	0
2020.03.17	12:00:00	1.11107	1.11188	1.10923	1.10932	8041	0	0
2020.03.17	13:00:00	1.10932	1.10945	1.10252	1.10281	7264	0	0
2020.03.17	14:00:00	1.10281	1.10390	1.10002	1.10128	6503	0	0
2020.03.17	15:00:00	1.10126	1.10178	1.09732	1.09885	11207	0	0
2020.03.17	16:00:00	1.09884	1.10108	1.09766	1.09948	7428	0	0
2020.03.17	17:00:00	1.09948	1.10150	1.09550	1.09707	14825	0	0
2020.03.17	18:00:00	1.09708	1.09922	1.09581	1.09711	10590	0	0
2020.03.17	19:00:00	1.09713	1.09990	1.09637	1.09662	7859	0	0
2020.03.17	20:00:00	1.09662	1.09894	1.09582	1.09884	6433	0	0
2020.03.17	21:00:00	1.09884	1.10206	1.09802	1.09995	5323	0	0
2020.03.17	22:00:00	1.10000	1.10122	1.09834	1.10015	5956	0	0
2020.03.17	23:00:00	1.10017	1.10106	1.09887	1.09987	2326	0	0
2020.03.18	00:00:00	1.09965	1.10085	1.09933	1.10051	613	0	7
2020.03.18	01:00:00	1.10051	1.10222	1.10051	1.10154	2727	0	0
2020.03.18	02:00:00	1.10157	1.10227	1.10109	1.10161	5911	0	0
2020.03.18	03:00:00	1.10162	1.10171	1.09912	1.09924	6678	0	0
2020.03.18	04:00:00	1.09924	1.10087	1.09849	1.10004	5092	0	0
2020.03.18	05:00:00	1.10004	1.10196	1.09989	1.10107	3803	0	0
2020.03.18	06:00:00	1.10107	1.10281	1.10107	1.10276	5351	0	0
2020.03.18	07:00:00	1.10276	1.10330	1.10247	1.10305	3961	0	0
2020.03.18	08:00:00	1.10305	1.10451	1.10304	1.10391	3921	0	0
2020.03.18	09:00:00	1.10391	1.10392	1.10026	1.10034	7871	0	0
2020.03.18	10:00:00	1.10035	1.10186	1.09661	1.09683	12620	0	0
2020.03.18	11:00:00	1.09683	1.09931	1.09555	1.09729	13302	0	0
2020.03.18	12:00:00	1.09728	1.10163	1.09716	1.09950	11664	0	0
2020.03.18	13:00:00	1.09954	1.10176	1.09911	1.10002	13522	0	0
2020.03.18	14:00:00	1.10002	1.10055	1.09683	1.09771	10340	0	0
2020.03.18	15:00:00	1.09772	1.09848	1.09281	1.09303	9985	0	0
2020.03.18	16:00:00	1.09303	1.09470	1.08949	1.09083	11715	0	0
2020.03.18	17:00:00	1.09086	1.09284	1.08626	1.08678	10787	0	0
2020.03.18	18:00:00	1.08678	1.08781	1.08309	1.08328	11260	0	0
2020.03.18	19:00:00	1.08328	1.08512	1.08072	1.08092	10068	0	0
2020.03.18	20:00:00	1.08092	1.08526	1.08018	1.08478	9631	0	0
2020.03.18	21:00:00	1.08479	1.08886	1.08203	1.08722	10494	0	0
2020.03.18	22:00:00	1.08730	1.09000	1.08532	1.08985	9500	0	0
2020.03.18	23:00:00	1.08978	1.09188	1.08968	1.09166	3470	0	0
2020.03.19	00:00:00	1.09122	1.09165	1.09021	1.09111	226	0	3
2020.03.19	01:00:00	1.09112	1.09344	1.09021	1.09326	3278	0	0
2020.03.19	02:00:00	1.09330	1.09812	1.09314	1.09444	8221	0	0
2020.03.19	03:00:00	1.09446	1.09490	1.08984	1.09005	9115	0	0
2020.03.19	04:00:00	1.09005	1.09199	1.08864	1.09084	5900	0	0
2020.03.19	05:00:00	1.09084	1.09184	1.08777	1.08807	5683	0	0
2020.03.19	06:00:00	1.08807	1.09122	1.08794	1.08973	5599	0	0
2020.03.19	07:00:00	1.08976	1.09064	1.08866	1.08962	3454	0	0
2020.03.19	08:00:00	1.08962	1.09072	1.08944	1.09013	4137	0	0
2020.03.19	09:00:00	1.09013	1.09476	1.08995	1.09246	7229	0	0
2020.03.19	10:00:00	1.09245	1.09363	1.08451	1.08479	18308	0	0
2020.03.19	11:00:00	1.08479	1.08900	1.08134	1.08372	11466	0	0
2020.03.19	12:00:00	1.08373	1.08689	1.08192	1.08237	7473	0	0
2020.03.19	13:00:00	1.08236	1.08265	1.07822	1.07828	6100	0	0
2020.03.19	14:00:00	1.07828	1.08056	1.07322	1.07496	11063	0	0
2020.03.19	15:00:00	1.07494	1.08395	1.07260	1.07985	16916	0	0
2020.03.19	16:00:00	1.07984	1.08343	1.07830	1.08037	18745	0	0
2020.03.19	17:00:00	1.08044	1.08184	1.07822	1.07951	14416	0	0
2020.03.19	18:00:00	1.07951	1.08004	1.06954	1.06998	14570	0	0
2020.03.19	19:00:00	1.06996	1.07154	1.06604	1.06630	13368	0	0
2020.03.19	20:00:00	1.06630	1.07048	1.06551	1.06840	10101	0	0
2020.03.19	21:00:00	1.06839	1.06982	1.06575	1.06678	7761	0	0
2020.03.19	22:00:00	1.06682	1.06919	1.06606	1.06796	8179	0	0
2020.03.19	23:00:00	1.06795	1.07056	1.06756	1.06930	2903	0	0
2020.03.20	00:00:00	1.06908	1.06969	1.06537	1.06608	789	0	4
2020.03.20	01:00:00	1.06608	1.06702	1.06543	1.06641	2293	0	0
2020.03.20	02:00:00	1.06642	1.06680	1.06545	1.06546	4863	0	0
2020.03.20	03:00:00	1.06546	1.06737	1.06527	1.06639	7567	0	0
2020.03.20	04:00:00	1.06639	1.07439	1.06628	1.07193	9631	0	0
2020.03.20	05:00:00	1.07194	1.07494	1.07087	1.07349	10261	0	0
2020.03.20	06:00:00	1.07349	1.07441	1.07162	1.07350	10174	0	0
2020.03.20	07:00:00	1.07351	1.07649	1.07272	1.07649	13478	0	0
2020.03.20	08:00:00	1.07649	1.07690	1.07419	1.07530	12727	0	0
2020.03.20	09:00:00	1.07530	1.07798	1.07416	1.07593	12280	0	0
2020.03.20	10:00:00	1.07599	1.08308	1.07431	1.08138	16787	0	0
2020.03.20	11:00:00	1.08140	1.08140	1.07748	1.07873	15406	0	0
2020.03.20	12:00:00	1.07873	1.07907	1.07144	1.07211	11231	0	0
2020.03.20	13:00:00	1.07211	1.07581	1.07058	1.07369	10536	0	0
2020.03.20	14:00:00	1.07369	1.07400	1.06966	1.07108	9116	0	0
2020.03.20	15:00:00	1.07108	1.07600	1.07012	1.07096	10081	0	0
2020.03.20	16:00:00	1.07092	1.07204	1.06776	1.06931	10465	0	0
2020.03.20	17:00:00	1.06932	1.07499	1.06909	1.07202	10124	0	0
2020.03.20	18:00:00	1.07198	1.07482	1.06632	1.06839	10092	0	0
2020.03.20	19:00:00	1.06830	1.07141	1.06543	1.06606	10838	0	0
2020.03.20	20:00:00	1.06606	1.06950	1.06532	1.06668	10503	0	0
2020.03.20	21:00:00	1.06668	1.06677	1.06383	1.06545	10729	0	0
2020.03.20	22:00:00	1.06548	1.06727	1.06378	1.06652	12275	0	0
2020.03.20	23:00:00	1.06652	1.06998	1.06628	1.06973	2881	0	0
2020.03.23	00:00:00	1.07015	1.07051	1.06940	1.06967	353	0	12
2020.03.23	01:00:00	1.06967	1.07034	1.06358	1.06591	5353	0	0
2020.03.23	02:00:00	1.06588	1.07032	1.06583	1.06890	13231	0	0
2020.03.23	03:00:00	1.06890	1.07054	1.06579	1.06784	10340	0	0
2020.03.23	04:00:00	1.06784	1.07208	1.06691	1.07175	7114	0	0
2020.03.23	05:00:00	1.07171	1.07298	1.07125	1.07291	5720	0	0
2020.03.23	06:00:00	1.07291	1.07299	1.07117	1.07144	8530	0	0
2020.03.23	07:00:00	1.07144	1.07375	1.07143	1.07356	6544	0	0
2020.03.23	08:00:00	1.07355	1.07562	1.07283	1.07502	7783	0	0
2020.03.23	09:00:00	1.07500	1.07688	1.07161	1.07477	6821	0	0
2020.03.23	10:00:00	1.07479	1.07541	1.06895	1.06931	13916	0	0
2020.03.23	11:00:00	1.06932	1.07102	1.06896	1.07078	11485	0	0
2020.03.23	12:00:00	1.07078	1.07078	1.06738	1.06837	8764	0	0
2020.03.23	13:00:00	1.06837	1.07000	1.06674	1.06916	7221	0	0
2020.03.23	14:00:00	1.06916	1.06987	1.06665	1.06854	7707	0	0
2020.03.23	15:00:00	1.06854	1.08025	1.06834	1.07790	19950	0	0
2020.03.23	16:00:00	1.07788	1.08066	1.07348	1.07939	16013	0	0
2020.03.23	17:00:00	1.07939	1.08278	1.07660	1.08043	8936	0	0
2020.03.23	18:00:00	1.08043	1.08125	1.07509	1.07588	9713	0	0
2020.03.23	19:00:00	1.07589	1.07693	1.07238	1.07502	9484	0	0
2020.03.23	20:00:00	1.07500	1.07799	1.07476	1.07511	8643	0	0
2020.03.23	21:00:00	1.07512	1.07544	1.07240	1.07302	6330	0	0
2020.03.23	22:00:00	1.07308	1.07495	1.07234	1.07257	6361	0	0
2020.03.23	23:00:00	1.07258	1.07378	1.07200	1.07242	2907	0	0
2020.03.24	00:00:00	1.07205	1.07317	1.07184	1.07259	204	0	3
2020.03.24	01:00:00	1.07279	1.07515	1.07261	1.07453	2004	0	0
2020.03.24	02:00:00	1.07469	1.07654	1.07439	1.07629	4304	0	0
2020.03.24	03:00:00	1.07631	1.08105	1.07522	1.07960	5804	0	0
2020.03.24	04:00:00	1.07960	1.08227	1.07879	1.07937	6415	0	0
2020.03.24	05:00:00	1.07937	1.08181	1.07913	1.08112	4791	0	0
2020.03.24	06:00:00	1.08111	1.08167	1.07924	1.08003	4526	0	0
2020.03.24	07:00:00	1.08003	1.08090	1.07865	1.07884	4923	0	0
2020.03.24	08:00:00	1.07888	1.07985	1.07758	1.07788	4810	0	0
2020.03.24	09:00:00	1.07790	1.08664	1.07777	1.08348	10164	0	0
2020.03.24	10:00:00	1.08348	1.08469	1.08214	1.08302	11164	0	0
2020.03.24	11:00:00	1.08302	1.08481	1.08081	1.08248	8219	0	0
2020.03.24	12:00:00	1.08248	1.08583	1.08142	1.08539	6313	0	0
2020.03.24	13:00:00	1.08539	1.08845	1.08488	1.08815	6946	0	0
2020.03.24	14:00:00	1.08817	1.08882	1.08491	1.08652	7628	0	0
2020.03.24	15:00:00	1.08651	1.08685	1.08118	1.08223	14751	0	0
2020.03.24	16:00:00	1.08224	1.08537	1.07885	1.08120	13529	0	0
2020.03.24	17:00:00	1.08121	1.08204	1.07693	1.07847	12353	0	0
2020.03.24	18:00:00	1.07844	1.08026	1.07702	1.07950	10845	0	0
2020.03.24	19:00:00	1.07950	1.08204	1.07757	1.07905	9729	0	0
2020.03.24	20:00:00	1.07905	1.07927	1.07531	1.07563	6748	0	0
2020.03.24	21:00:00	1.07564	1.07727	1.07504	1.07588	6198	0	0
2020.03.24	22:00:00	1.07587	1.07741	1.07460	1.07716	5964	0	0
2020.03.24	23:00:00	1.07714	1.07986	1.07656	1.07872	2653	0	0
