<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.03.05	07:00:00	1.11384	1.11401	1.11359	1.11359	255	0	0
2020.03.05	07:30:00	1.11359	1.11365	1.11340	1.11346	310	0	0
2020.03.05	08:00:00	1.11346	1.11390	1.11343	1.11383	574	0	0
2020.03.05	08:30:00	1.11382	1.11387	1.11314	1.11328	548	0	0
2020.03.05	09:00:00	1.11327	1.11395	1.11327	1.11381	1261	0	0
2020.03.05	09:30:00	1.11381	1.11392	1.11196	1.11231	1442	0	0
2020.03.05	10:00:00	1.11232	1.11349	1.11216	1.11240	2488	0	0
2020.03.05	10:30:00	1.11240	1.11401	1.11240	1.11371	2008	0	0
2020.03.05	11:00:00	1.11370	1.11596	1.11321	1.11574	2014	0	0
2020.03.05	11:30:00	1.11574	1.11741	1.11546	1.11734	2195	0	0
2020.03.05	12:00:00	1.11734	1.11771	1.11674	1.11716	1656	0	0
2020.03.05	12:30:00	1.11716	1.11774	1.11627	1.11701	1776	0	0
2020.03.05	13:00:00	1.11701	1.11701	1.11565	1.11688	1871	0	0
2020.03.05	13:30:00	1.11688	1.11838	1.11669	1.11832	1698	0	0
2020.03.05	14:00:00	1.11832	1.12000	1.11794	1.11868	2175	0	0
2020.03.05	14:30:00	1.11867	1.12000	1.11861	1.11885	2046	0	0
2020.03.05	15:00:00	1.11886	1.11968	1.11856	1.11951	2541	0	0
2020.03.05	15:30:00	1.11951	1.11986	1.11793	1.11867	2976	0	0
2020.03.05	16:00:00	1.11868	1.12013	1.11809	1.11985	2264	0	0
2020.03.05	16:30:00	1.11986	1.11990	1.11778	1.11907	2881	0	0
2020.03.05	17:00:00	1.11907	1.11971	1.11721	1.11776	3253	0	0
2020.03.05	17:30:00	1.11775	1.11913	1.11672	1.11878	3379	0	0
2020.03.05	18:00:00	1.11879	1.11941	1.11792	1.11868	2656	0	0
2020.03.05	18:30:00	1.11868	1.12052	1.11868	1.12017	2094	0	0
2020.03.05	19:00:00	1.12017	1.12063	1.11843	1.11929	2189	0	0
2020.03.05	19:30:00	1.11930	1.12168	1.11926	1.12140	2549	0	0
2020.03.05	20:00:00	1.12142	1.12179	1.12070	1.12148	1940	0	0
2020.03.05	20:30:00	1.12148	1.12158	1.11977	1.11996	1700	0	0
2020.03.05	21:00:00	1.11996	1.12040	1.11972	1.12005	1498	0	0
2020.03.05	21:30:00	1.12005	1.12034	1.11920	1.12004	1238	0	0
2020.03.05	22:00:00	1.12004	1.12196	1.11938	1.12194	1725	0	0
2020.03.05	22:30:00	1.12195	1.12299	1.12186	1.12281	2042	0	0
2020.03.05	23:00:00	1.12283	1.12370	1.12248	1.12368	1073	0	0
2020.03.05	23:30:00	1.12368	1.12449	1.12340	1.12369	965	0	0
2020.03.06	00:00:00	1.12366	1.12398	1.12284	1.12287	157	0	6
2020.03.06	00:30:00	1.12287	1.12334	1.12274	1.12312	635	0	4
2020.03.06	01:00:00	1.12312	1.12386	1.12258	1.12270	1045	0	0
2020.03.06	01:30:00	1.12272	1.12298	1.12223	1.12226	523	0	0
2020.03.06	02:00:00	1.12226	1.12242	1.12133	1.12175	940	0	0
2020.03.06	02:30:00	1.12175	1.12282	1.12112	1.12202	1409	0	0
2020.03.06	03:00:00	1.12202	1.12310	1.12186	1.12309	880	0	0
2020.03.06	03:30:00	1.12308	1.12462	1.12255	1.12456	1065	0	0
2020.03.06	04:00:00	1.12457	1.12488	1.12365	1.12387	1655	0	0
2020.03.06	04:30:00	1.12384	1.12388	1.12304	1.12321	802	0	0
2020.03.06	05:00:00	1.12321	1.12339	1.12292	1.12313	762	0	0
2020.03.06	05:30:00	1.12313	1.12343	1.12261	1.12337	863	0	0
2020.03.06	06:00:00	1.12337	1.12391	1.12321	1.12351	756	0	0
2020.03.06	06:30:00	1.12351	1.12351	1.12297	1.12308	523	0	0
2020.03.06	07:00:00	1.12308	1.12364	1.12301	1.12364	408	0	0
2020.03.06	07:30:00	1.12364	1.12364	1.12281	1.12284	603	0	0
2020.03.06	08:00:00	1.12284	1.12372	1.12247	1.12256	1134	0	0
2020.03.06	08:30:00	1.12255	1.12304	1.12191	1.12280	1444	0	0
2020.03.06	09:00:00	1.12280	1.12328	1.12236	1.12273	2562	0	0
2020.03.06	09:30:00	1.12273	1.12378	1.12272	1.12342	1792	0	0
2020.03.06	10:00:00	1.12342	1.12555	1.12289	1.12538	3436	0	0
2020.03.06	10:30:00	1.12538	1.12785	1.12522	1.12723	4247	0	0
2020.03.06	11:00:00	1.12724	1.12782	1.12681	1.12734	2851	0	0
2020.03.06	11:30:00	1.12734	1.12958	1.12712	1.12940	3808	0	0
2020.03.06	12:00:00	1.12940	1.13236	1.12930	1.13231	4988	0	0
2020.03.06	12:30:00	1.13231	1.13242	1.12978	1.13164	5415	0	0
2020.03.06	13:00:00	1.13165	1.13374	1.13117	1.13291	5024	0	0
2020.03.06	13:30:00	1.13291	1.13407	1.13260	1.13325	3117	0	0
2020.03.06	14:00:00	1.13325	1.13325	1.13068	1.13212	2650	0	0
2020.03.06	14:30:00	1.13212	1.13246	1.13053	1.13161	3201	0	0
2020.03.06	15:00:00	1.13162	1.13377	1.13116	1.13270	3825	0	0
2020.03.06	15:30:00	1.13270	1.13335	1.13054	1.13226	5360	0	0
2020.03.06	16:00:00	1.13226	1.13495	1.13179	1.13445	4642	0	0
2020.03.06	16:30:00	1.13445	1.13548	1.13312	1.13489	5723	0	0
2020.03.06	17:00:00	1.13490	1.13546	1.12872	1.13059	7298	0	0
2020.03.06	17:30:00	1.13059	1.13168	1.12964	1.13102	7188	0	0
2020.03.06	18:00:00	1.13102	1.13298	1.13083	1.13246	3530	0	0
2020.03.06	18:30:00	1.13246	1.13270	1.13056	1.13193	3168	0	0
2020.03.06	19:00:00	1.13193	1.13280	1.13095	1.13105	2004	0	0
2020.03.06	19:30:00	1.13105	1.13127	1.12881	1.13054	3021	0	0
2020.03.06	20:00:00	1.13054	1.13115	1.12919	1.12948	2826	0	0
2020.03.06	20:30:00	1.12948	1.13024	1.12909	1.12985	3244	0	0
2020.03.06	21:00:00	1.12984	1.13073	1.12938	1.13064	2600	0	0
2020.03.06	21:30:00	1.13065	1.13189	1.13043	1.13177	2569	0	0
2020.03.06	22:00:00	1.13176	1.13257	1.13087	1.13192	3509	0	0
2020.03.06	22:30:00	1.13196	1.13199	1.13007	1.13060	3978	0	0
2020.03.06	23:00:00	1.13059	1.13112	1.13040	1.13050	710	0	0
2020.03.06	23:30:00	1.13048	1.13049	1.12887	1.12895	856	0	0
2020.03.09	00:00:00	1.13469	1.13499	1.13348	1.13364	468	0	7
2020.03.09	00:30:00	1.13364	1.13564	1.13351	1.13490	369	0	4
2020.03.09	01:00:00	1.13490	1.13561	1.13397	1.13481	2510	0	0
2020.03.09	01:30:00	1.13481	1.13949	1.13461	1.13866	3273	0	0
2020.03.09	02:00:00	1.13872	1.13892	1.13666	1.13857	3747	0	0
2020.03.09	02:30:00	1.13856	1.13964	1.13802	1.13878	2222	0	0
2020.03.09	03:00:00	1.13878	1.13879	1.13685	1.13693	2740	0	0
2020.03.09	03:30:00	1.13693	1.13726	1.13591	1.13599	1539	0	0
2020.03.09	04:00:00	1.13599	1.13857	1.13560	1.13793	1613	0	0
2020.03.09	04:30:00	1.13793	1.14951	1.13752	1.14273	6058	0	0
2020.03.09	05:00:00	1.14271	1.14609	1.14148	1.14288	6735	0	0
2020.03.09	05:30:00	1.14288	1.14388	1.13860	1.13977	4764	0	0
2020.03.09	06:00:00	1.13977	1.14026	1.13710	1.13762	4211	0	0
2020.03.09	06:30:00	1.13759	1.14273	1.13735	1.14162	4702	0	0
2020.03.09	07:00:00	1.14164	1.14232	1.14013	1.14058	3449	0	0
2020.03.09	07:30:00	1.14059	1.14093	1.13975	1.14013	1976	0	0
2020.03.09	08:00:00	1.14012	1.14251	1.14002	1.14172	2049	0	0
2020.03.09	08:30:00	1.14172	1.14172	1.13810	1.13818	2905	0	0
2020.03.09	09:00:00	1.13814	1.14094	1.13814	1.13995	3255	0	0
2020.03.09	09:30:00	1.13995	1.14093	1.13939	1.14000	2521	0	0
2020.03.09	10:00:00	1.14000	1.14643	1.14000	1.14620	6901	0	0
2020.03.09	10:30:00	1.14619	1.14756	1.14330	1.14386	6493	0	0
2020.03.09	11:00:00	1.14386	1.14401	1.14117	1.14264	5235	0	0
2020.03.09	11:30:00	1.14262	1.14343	1.13904	1.14023	5430	0	0
2020.03.09	12:00:00	1.14024	1.14065	1.13655	1.13695	4945	0	0
2020.03.09	12:30:00	1.13694	1.14032	1.13679	1.13916	3655	0	0
2020.03.09	13:00:00	1.13914	1.14388	1.13902	1.14124	4286	0	0
2020.03.09	13:30:00	1.14125	1.14282	1.14028	1.14242	3269	0	0
2020.03.09	14:00:00	1.14242	1.14292	1.14165	1.14185	3424	0	0
2020.03.09	14:30:00	1.14189	1.14296	1.14092	1.14250	4948	0	0
2020.03.09	15:00:00	1.14250	1.14386	1.14030	1.14032	4605	0	0
2020.03.09	15:30:00	1.14032	1.14364	1.14030	1.14358	4710	0	0
2020.03.09	16:00:00	1.14360	1.14700	1.14303	1.14577	4567	0	0
2020.03.09	16:30:00	1.14578	1.14846	1.13752	1.14011	8898	0	0
2020.03.09	17:00:00	1.14013	1.14473	1.13998	1.14190	8196	0	0
2020.03.09	17:30:00	1.14191	1.14385	1.14088	1.14346	6189	0	0
2020.03.09	18:00:00	1.14346	1.14468	1.14200	1.14208	4322	0	0
2020.03.09	18:30:00	1.14208	1.14291	1.14121	1.14199	5301	0	0
2020.03.09	19:00:00	1.14198	1.14470	1.14141	1.14392	4309	0	0
2020.03.09	19:30:00	1.14392	1.14735	1.14387	1.14710	4311	0	0
2020.03.09	20:00:00	1.14710	1.14717	1.14433	1.14642	3577	0	0
2020.03.09	20:30:00	1.14642	1.14790	1.14587	1.14627	4162	0	0
2020.03.09	21:00:00	1.14627	1.14708	1.14273	1.14394	4301	0	0
2020.03.09	21:30:00	1.14394	1.14729	1.14393	1.14612	4201	0	0
2020.03.09	22:00:00	1.14613	1.14664	1.14442	1.14540	3089	0	0
2020.03.09	22:30:00	1.14538	1.14620	1.14355	1.14522	3045	0	0
2020.03.09	23:00:00	1.14515	1.14660	1.14471	1.14606	1815	0	0
2020.03.09	23:30:00	1.14606	1.14607	1.14335	1.14353	1590	0	0
2020.03.10	00:00:00	1.14388	1.14539	1.14199	1.14478	242	0	3
2020.03.10	00:30:00	1.14478	1.14550	1.14327	1.14447	322	0	3
2020.03.10	01:00:00	1.14461	1.14581	1.14333	1.14515	1491	0	0
2020.03.10	01:30:00	1.14515	1.14573	1.14381	1.14385	2167	0	0
2020.03.10	02:00:00	1.14386	1.14390	1.14196	1.14204	1986	0	0
2020.03.10	02:30:00	1.14203	1.14225	1.13948	1.13991	2829	0	0
2020.03.10	03:00:00	1.13991	1.14253	1.13961	1.14033	3286	0	0
2020.03.10	03:30:00	1.14033	1.14035	1.13769	1.13852	2691	0	0
2020.03.10	04:00:00	1.13851	1.13961	1.13718	1.13861	3445	0	0
2020.03.10	04:30:00	1.13861	1.14141	1.13837	1.14068	2546	0	0
2020.03.10	05:00:00	1.14068	1.14141	1.13971	1.13978	2074	0	0
2020.03.10	05:30:00	1.13977	1.14098	1.13976	1.14095	1282	0	0
2020.03.10	06:00:00	1.14095	1.14146	1.14025	1.14079	1434	0	0
2020.03.10	06:30:00	1.14079	1.14135	1.13891	1.13950	2016	0	0
2020.03.10	07:00:00	1.13950	1.13994	1.13813	1.13834	2499	0	0
2020.03.10	07:30:00	1.13833	1.13891	1.13743	1.13752	2029	0	0
2020.03.10	08:00:00	1.13752	1.13768	1.13511	1.13522	3682	0	0
2020.03.10	08:30:00	1.13524	1.13614	1.13323	1.13415	3353	0	0
2020.03.10	09:00:00	1.13414	1.13738	1.13394	1.13587	4590	0	0
2020.03.10	09:30:00	1.13586	1.13610	1.13392	1.13405	4293	0	0
2020.03.10	10:00:00	1.13403	1.13670	1.13378	1.13617	6067	0	0
2020.03.10	10:30:00	1.13617	1.13867	1.13447	1.13819	5275	0	0
2020.03.10	11:00:00	1.13819	1.14014	1.13797	1.13875	6213	0	0
2020.03.10	11:30:00	1.13875	1.13945	1.13579	1.13602	4948	0	0
2020.03.10	12:00:00	1.13602	1.13734	1.13526	1.13557	4043	0	0
2020.03.10	12:30:00	1.13557	1.13599	1.13433	1.13515	4082	0	0
2020.03.10	13:00:00	1.13515	1.13571	1.13441	1.13531	3269	0	0
2020.03.10	13:30:00	1.13532	1.13542	1.13360	1.13534	4172	0	0
2020.03.10	14:00:00	1.13532	1.13664	1.13455	1.13633	4110	0	0
2020.03.10	14:30:00	1.13633	1.13660	1.13496	1.13600	3364	0	0
2020.03.10	15:00:00	1.13604	1.13851	1.13546	1.13836	5483	0	0
2020.03.10	15:30:00	1.13842	1.13900	1.13725	1.13801	5354	0	0
2020.03.10	16:00:00	1.13799	1.13944	1.13706	1.13713	5103	0	0
2020.03.10	16:30:00	1.13712	1.13827	1.13667	1.13722	5803	0	0
2020.03.10	17:00:00	1.13722	1.13771	1.13502	1.13591	3568	0	0
2020.03.10	17:30:00	1.13592	1.13739	1.13569	1.13709	4074	0	0
2020.03.10	18:00:00	1.13708	1.13860	1.13604	1.13840	5116	0	0
2020.03.10	18:30:00	1.13841	1.13851	1.13373	1.13420	5643	0	0
2020.03.10	19:00:00	1.13418	1.13587	1.13166	1.13390	6757	0	0
2020.03.10	19:30:00	1.13392	1.13432	1.12964	1.13060	5649	0	0
2020.03.10	20:00:00	1.13062	1.13187	1.13031	1.13133	5411	0	0
2020.03.10	20:30:00	1.13133	1.13278	1.13054	1.13162	4337	0	0
2020.03.10	21:00:00	1.13161	1.13311	1.12970	1.13018	4806	0	0
2020.03.10	21:30:00	1.13018	1.13056	1.12858	1.12955	3876	0	0
2020.03.10	22:00:00	1.12940	1.12982	1.12748	1.12972	4759	0	0
2020.03.10	22:30:00	1.12974	1.13024	1.12860	1.13004	4473	0	0
2020.03.10	23:00:00	1.12995	1.13075	1.12876	1.12891	1434	0	0
2020.03.10	23:30:00	1.12892	1.12900	1.12808	1.12815	1488	0	0
2020.03.11	00:00:00	1.12801	1.12893	1.12736	1.12873	282	0	9
2020.03.11	00:30:00	1.12873	1.12929	1.12765	1.12908	447	0	3
2020.03.11	01:00:00	1.12908	1.13037	1.12858	1.13008	1559	0	0
2020.03.11	01:30:00	1.13008	1.13100	1.12966	1.13086	978	0	0
2020.03.11	02:00:00	1.13087	1.13093	1.13003	1.13004	1208	0	0
2020.03.11	02:30:00	1.13004	1.13236	1.13003	1.13141	1439	0	0
2020.03.11	03:00:00	1.13142	1.13178	1.13017	1.13083	2252	0	0
2020.03.11	03:30:00	1.13083	1.13256	1.13076	1.13187	1987	0	0
2020.03.11	04:00:00	1.13187	1.13235	1.13096	1.13224	2409	0	0
2020.03.11	04:30:00	1.13223	1.13286	1.13190	1.13239	1505	0	0
2020.03.11	05:00:00	1.13239	1.13285	1.13187	1.13193	1558	0	0
2020.03.11	05:30:00	1.13193	1.13258	1.13161	1.13246	1330	0	0
2020.03.11	06:00:00	1.13247	1.13280	1.13193	1.13258	1288	0	0
2020.03.11	06:30:00	1.13257	1.13385	1.13253	1.13295	1692	0	0
2020.03.11	07:00:00	1.13295	1.13348	1.13282	1.13345	1083	0	0
2020.03.11	07:30:00	1.13345	1.13388	1.13337	1.13375	1234	0	0
2020.03.11	08:00:00	1.13375	1.13498	1.13374	1.13435	1801	0	0
2020.03.11	08:30:00	1.13435	1.13517	1.13412	1.13508	1615	0	0
2020.03.11	09:00:00	1.13508	1.13586	1.13444	1.13475	3083	0	0
2020.03.11	09:30:00	1.13475	1.13654	1.13470	1.13639	2812	0	0
2020.03.11	10:00:00	1.13641	1.13668	1.13360	1.13462	5890	0	0
2020.03.11	10:30:00	1.13462	1.13505	1.13269	1.13289	4115	0	0
2020.03.11	11:00:00	1.13289	1.13335	1.13122	1.13251	4974	0	0
2020.03.11	11:30:00	1.13250	1.13294	1.13094	1.13135	4076	0	0
2020.03.11	12:00:00	1.13132	1.13336	1.13110	1.13169	3718	0	0
2020.03.11	12:30:00	1.13169	1.13320	1.13015	1.13040	3619	0	0
2020.03.11	13:00:00	1.13040	1.13210	1.13039	1.13166	2683	0	0
2020.03.11	13:30:00	1.13169	1.13290	1.13122	1.13271	3139	0	0
2020.03.11	14:00:00	1.13272	1.13389	1.13231	1.13375	2967	0	0
2020.03.11	14:30:00	1.13375	1.13390	1.13237	1.13291	2281	0	0
2020.03.11	15:00:00	1.13295	1.13516	1.13256	1.13473	3526	0	0
2020.03.11	15:30:00	1.13474	1.13506	1.13378	1.13391	3584	0	0
2020.03.11	16:00:00	1.13391	1.13418	1.13308	1.13359	2562	0	1
2020.03.11	16:30:00	1.13359	1.13518	1.13333	1.13449	4072	0	1
2020.03.11	17:00:00	1.13449	1.13485	1.13165	1.13300	3754	0	0
2020.03.11	17:30:00	1.13301	1.13316	1.13068	1.13070	3870	0	0
2020.03.11	18:00:00	1.13070	1.13092	1.12750	1.12860	3838	0	0
2020.03.11	18:30:00	1.12860	1.12902	1.12574	1.12803	4564	0	0
2020.03.11	19:00:00	1.12800	1.12810	1.12604	1.12761	3967	0	0
2020.03.11	19:30:00	1.12760	1.12766	1.12645	1.12688	3249	0	0
2020.03.11	20:00:00	1.12687	1.12879	1.12668	1.12824	3288	0	0
2020.03.11	20:30:00	1.12824	1.12886	1.12751	1.12847	3063	0	0
2020.03.11	21:00:00	1.12845	1.12880	1.12778	1.12792	2411	0	0
2020.03.11	21:30:00	1.12794	1.12824	1.12720	1.12820	2978	0	0
2020.03.11	22:00:00	1.12821	1.12828	1.12687	1.12700	3739	0	0
2020.03.11	22:30:00	1.12700	1.12802	1.12692	1.12728	4325	0	0
2020.03.11	23:00:00	1.12728	1.12798	1.12725	1.12761	997	0	0
2020.03.11	23:30:00	1.12762	1.12777	1.12701	1.12703	1180	0	0
2020.03.12	00:00:00	1.12688	1.12696	1.12526	1.12537	338	0	3
2020.03.12	00:30:00	1.12537	1.12616	1.12501	1.12588	236	0	5
2020.03.12	01:00:00	1.12588	1.12663	1.12545	1.12562	1175	0	0
2020.03.12	01:30:00	1.12562	1.12609	1.12559	1.12588	1019	0	0
2020.03.12	02:00:00	1.12588	1.12628	1.12543	1.12621	987	0	0
2020.03.12	02:30:00	1.12621	1.12632	1.12572	1.12614	920	0	0
2020.03.12	03:00:00	1.12614	1.12743	1.12595	1.12739	1366	0	0
2020.03.12	03:30:00	1.12739	1.12763	1.12704	1.12715	1278	0	0
2020.03.12	04:00:00	1.12715	1.13202	1.12661	1.13190	4980	0	0
2020.03.12	04:30:00	1.13190	1.13336	1.13128	1.13193	4445	0	0
2020.03.12	05:00:00	1.13193	1.13319	1.13133	1.13185	3969	0	0
2020.03.12	05:30:00	1.13185	1.13214	1.13057	1.13211	2337	0	0
2020.03.12	06:00:00	1.13211	1.13211	1.13077	1.13131	1908	0	0
2020.03.12	06:30:00	1.13131	1.13200	1.13107	1.13131	1189	0	0
2020.03.12	07:00:00	1.13132	1.13136	1.12933	1.12962	1819	0	0
2020.03.12	07:30:00	1.12962	1.12979	1.12857	1.12960	2121	0	0
2020.03.12	08:00:00	1.12960	1.12992	1.12919	1.12988	1100	0	0
2020.03.12	08:30:00	1.12988	1.12988	1.12913	1.12932	874	0	0
2020.03.12	09:00:00	1.12932	1.12977	1.12856	1.12932	2530	0	0
2020.03.12	09:30:00	1.12934	1.12957	1.12861	1.12928	2045	0	0
2020.03.12	10:00:00	1.12928	1.13047	1.12893	1.13028	4883	0	0
2020.03.12	10:30:00	1.13029	1.13197	1.12950	1.13122	4144	0	0
2020.03.12	11:00:00	1.13118	1.13130	1.12644	1.12688	3994	0	0
2020.03.12	11:30:00	1.12690	1.12710	1.12539	1.12676	3747	0	0
2020.03.12	12:00:00	1.12677	1.12778	1.12553	1.12580	2327	0	0
2020.03.12	12:30:00	1.12580	1.12668	1.12374	1.12447	3636	0	0
2020.03.12	13:00:00	1.12447	1.12458	1.12274	1.12309	2858	0	0
2020.03.12	13:30:00	1.12309	1.12434	1.12296	1.12337	2701	0	0
2020.03.12	14:00:00	1.12337	1.12430	1.12166	1.12170	2353	0	0
2020.03.12	14:30:00	1.12170	1.12383	1.12117	1.12372	2721	0	0
2020.03.12	15:00:00	1.12373	1.12585	1.12090	1.12136	6780	0	0
2020.03.12	15:30:00	1.12121	1.13020	1.11978	1.12154	8832	0	0
2020.03.12	16:00:00	1.12154	1.12534	1.12105	1.12329	6675	0	0
2020.03.12	16:30:00	1.12338	1.12465	1.12155	1.12391	6107	0	0
2020.03.12	17:00:00	1.12391	1.12391	1.11316	1.11740	9070	0	0
2020.03.12	17:30:00	1.11742	1.11799	1.11413	1.11450	6144	0	0
2020.03.12	18:00:00	1.11446	1.11489	1.11072	1.11383	7279	0	0
2020.03.12	18:30:00	1.11382	1.11383	1.10804	1.10820	7565	0	0
2020.03.12	19:00:00	1.10821	1.10843	1.10553	1.10825	6175	0	0
2020.03.12	19:30:00	1.10823	1.11639	1.10823	1.11461	6893	0	0
2020.03.12	20:00:00	1.11459	1.11864	1.11442	1.11821	7942	0	0
2020.03.12	20:30:00	1.11828	1.11965	1.11692	1.11856	6554	0	0
2020.03.12	21:00:00	1.11856	1.12167	1.11663	1.11706	4643	0	0
2020.03.12	21:30:00	1.11705	1.11973	1.11634	1.11776	3610	0	0
2020.03.12	22:00:00	1.11776	1.11906	1.11708	1.11895	3028	0	0
2020.03.12	22:30:00	1.11895	1.12019	1.11768	1.11808	2908	0	0
2020.03.12	23:00:00	1.11804	1.12264	1.11699	1.11707	2242	0	0
2020.03.12	23:30:00	1.11709	1.11938	1.11596	1.11852	2061	0	0
2020.03.13	00:00:00	1.11846	1.12025	1.11651	1.11698	193	0	2
2020.03.13	00:30:00	1.11698	1.11810	1.11626	1.11671	898	0	3
2020.03.13	01:00:00	1.11671	1.11894	1.11671	1.11681	1807	0	0
2020.03.13	01:30:00	1.11681	1.11866	1.11656	1.11764	3443	0	0
2020.03.13	02:00:00	1.11765	1.11847	1.11742	1.11794	2085	0	2
2020.03.13	02:30:00	1.11794	1.11887	1.11780	1.11822	1101	0	1
2020.03.13	03:00:00	1.11823	1.11829	1.11523	1.11567	3790	0	0
2020.03.13	03:30:00	1.11567	1.11676	1.11537	1.11664	3410	0	0
2020.03.13	04:00:00	1.11664	1.11868	1.11659	1.11863	1756	0	0
2020.03.13	04:30:00	1.11863	1.11887	1.11821	1.11868	2378	0	0
2020.03.13	05:00:00	1.11868	1.11868	1.11768	1.11832	2205	0	0
2020.03.13	05:30:00	1.11832	1.12076	1.11797	1.12070	4542	0	0
2020.03.13	06:00:00	1.12070	1.12089	1.11902	1.11989	4797	0	0
2020.03.13	06:30:00	1.11989	1.12177	1.11980	1.12135	2475	0	0
2020.03.13	07:00:00	1.12135	1.12150	1.12052	1.12067	1661	0	0
2020.03.13	07:30:00	1.12067	1.12213	1.12050	1.12191	3470	0	0
2020.03.13	08:00:00	1.12191	1.12206	1.12061	1.12066	3718	0	0
2020.03.13	08:30:00	1.12066	1.12085	1.11948	1.12025	3519	0	0
2020.03.13	09:00:00	1.12026	1.12095	1.11903	1.11962	4448	0	0
2020.03.13	09:30:00	1.11962	1.12086	1.11961	1.11983	2970	0	0
2020.03.13	10:00:00	1.11982	1.12084	1.11702	1.11804	6624	0	0
2020.03.13	10:30:00	1.11802	1.11923	1.11624	1.11819	5572	0	0
2020.03.13	11:00:00	1.11818	1.12042	1.11759	1.11853	4684	0	0
2020.03.13	11:30:00	1.11853	1.12144	1.11852	1.12076	3211	0	0
2020.03.13	12:00:00	1.12077	1.12080	1.11809	1.11815	2686	0	0
2020.03.13	12:30:00	1.11815	1.11882	1.11611	1.11652	2314	0	0
2020.03.13	13:00:00	1.11652	1.11732	1.11605	1.11675	2238	0	0
2020.03.13	13:30:00	1.11674	1.11690	1.11532	1.11591	2267	0	0
2020.03.13	14:00:00	1.11592	1.11755	1.11484	1.11721	2421	0	0
2020.03.13	14:30:00	1.11721	1.11737	1.11397	1.11551	3358	0	0
2020.03.13	15:00:00	1.11548	1.11866	1.11503	1.11542	6249	0	0
2020.03.13	15:30:00	1.11545	1.11569	1.11094	1.11104	5725	0	0
2020.03.13	16:00:00	1.11103	1.11194	1.11034	1.11104	5558	0	0
2020.03.13	16:30:00	1.11106	1.11274	1.11063	1.11239	5880	0	0
2020.03.13	17:00:00	1.11237	1.11335	1.11027	1.11097	5485	0	0
2020.03.13	17:30:00	1.11096	1.11165	1.10980	1.11080	3655	0	0
2020.03.13	18:00:00	1.11080	1.11202	1.10999	1.11191	3120	0	0
2020.03.13	18:30:00	1.11191	1.11200	1.10666	1.10699	5042	0	0
2020.03.13	19:00:00	1.10700	1.10877	1.10624	1.10817	5140	0	0
2020.03.13	19:30:00	1.10816	1.10854	1.10552	1.10810	5789	0	0
2020.03.13	20:00:00	1.10807	1.11069	1.10800	1.10874	4929	0	0
2020.03.13	20:30:00	1.10874	1.10991	1.10577	1.10808	4050	0	0
2020.03.13	21:00:00	1.10808	1.11016	1.10709	1.10718	4559	0	0
2020.03.13	21:30:00	1.10718	1.10898	1.10628	1.10689	3663	0	0
2020.03.13	22:00:00	1.10685	1.10781	1.10610	1.10652	2880	0	0
2020.03.13	22:30:00	1.10655	1.11147	1.10574	1.11132	3145	0	1
2020.03.13	23:00:00	1.11131	1.11172	1.10802	1.10968	2026	0	0
2020.03.13	23:30:00	1.10968	1.11164	1.10955	1.11002	1597	0	0
2020.03.16	00:00:00	1.10635	1.11909	1.10635	1.11865	770	0	3
2020.03.16	00:30:00	1.11865	1.11992	1.11656	1.11896	648	0	5
2020.03.16	01:00:00	1.11896	1.11995	1.11401	1.11550	2728	0	4
2020.03.16	01:30:00	1.11550	1.11784	1.11399	1.11569	4023	0	0
2020.03.16	02:00:00	1.11571	1.11825	1.11540	1.11782	4541	0	0
2020.03.16	02:30:00	1.11785	1.11941	1.11502	1.11557	6535	0	0
2020.03.16	03:00:00	1.11557	1.11690	1.11333	1.11603	6846	0	0
2020.03.16	03:30:00	1.11603	1.11605	1.11162	1.11176	6259	0	0
2020.03.16	04:00:00	1.11179	1.11219	1.10849	1.10988	6126	0	0
2020.03.16	04:30:00	1.10954	1.11076	1.10954	1.11016	3958	0	0
2020.03.16	05:00:00	1.11016	1.11078	1.10961	1.11054	3333	0	0
2020.03.16	05:30:00	1.11054	1.11071	1.10886	1.11026	1972	0	0
2020.03.16	06:00:00	1.11025	1.11196	1.10906	1.11173	2757	0	0
2020.03.16	06:30:00	1.11173	1.11291	1.11063	1.11242	2193	0	0
2020.03.16	07:00:00	1.11242	1.11294	1.11092	1.11115	2076	0	0
2020.03.16	07:30:00	1.11115	1.11335	1.11112	1.11332	1716	0	0
2020.03.16	08:00:00	1.11331	1.11342	1.11080	1.11203	3424	0	0
2020.03.16	08:30:00	1.11203	1.11308	1.11171	1.11187	2769	0	0
2020.03.16	09:00:00	1.11186	1.11433	1.11170	1.11371	7065	0	0
2020.03.16	09:30:00	1.11371	1.11535	1.11319	1.11398	5111	0	0
2020.03.16	10:00:00	1.11397	1.11588	1.11286	1.11296	8441	0	0
2020.03.16	10:30:00	1.11293	1.11814	1.11289	1.11761	6622	0	0
2020.03.16	11:00:00	1.11766	1.12091	1.11674	1.12090	7851	0	0
2020.03.16	11:30:00	1.12090	1.12294	1.12008	1.12257	7592	0	0
2020.03.16	12:00:00	1.12257	1.12365	1.12104	1.12105	6264	0	0
2020.03.16	12:30:00	1.12105	1.12105	1.11900	1.11929	2596	0	0
2020.03.16	13:00:00	1.11929	1.12087	1.11423	1.11699	4876	0	0
