<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.11.19	13:32:00	1.18273	1.18273	1.18246	1.18250	156	0	0
2020.11.19	13:36:00	1.18250	1.18293	1.18248	1.18278	229	0	0
2020.11.19	13:40:00	1.18278	1.18333	1.18278	1.18330	290	0	0
2020.11.19	13:44:00	1.18330	1.18372	1.18328	1.18366	288	0	0
2020.11.19	13:48:00	1.18366	1.18386	1.18356	1.18385	251	0	0
2020.11.19	13:52:00	1.18385	1.18386	1.18356	1.18367	224	0	0
2020.11.19	13:56:00	1.18367	1.18384	1.18356	1.18381	207	0	0
2020.11.19	14:00:00	1.18381	1.18383	1.18366	1.18374	163	0	0
2020.11.19	14:04:00	1.18374	1.18374	1.18352	1.18363	175	0	0
2020.11.19	14:08:00	1.18363	1.18378	1.18363	1.18373	119	0	0
2020.11.19	14:12:00	1.18373	1.18374	1.18353	1.18357	219	0	0
2020.11.19	14:16:00	1.18357	1.18373	1.18348	1.18360	225	0	0
2020.11.19	14:20:00	1.18360	1.18366	1.18348	1.18354	182	0	0
2020.11.19	14:24:00	1.18354	1.18356	1.18336	1.18337	192	0	0
2020.11.19	14:28:00	1.18338	1.18368	1.18332	1.18344	174	0	0
2020.11.19	14:32:00	1.18345	1.18374	1.18331	1.18332	257	0	0
2020.11.19	14:36:00	1.18332	1.18352	1.18330	1.18330	172	0	0
2020.11.19	14:40:00	1.18330	1.18361	1.18323	1.18360	185	0	0
2020.11.19	14:44:00	1.18360	1.18360	1.18336	1.18342	135	0	0
2020.11.19	14:48:00	1.18342	1.18365	1.18342	1.18365	117	0	0
2020.11.19	14:52:00	1.18365	1.18416	1.18358	1.18402	244	0	0
2020.11.19	14:56:00	1.18402	1.18416	1.18358	1.18360	409	0	0
2020.11.19	15:00:00	1.18360	1.18366	1.18294	1.18311	501	0	0
2020.11.19	15:04:00	1.18312	1.18320	1.18287	1.18292	283	0	0
2020.11.19	15:08:00	1.18292	1.18330	1.18288	1.18322	266	0	0
2020.11.19	15:12:00	1.18322	1.18330	1.18304	1.18317	229	0	0
2020.11.19	15:16:00	1.18317	1.18366	1.18317	1.18358	267	0	0
2020.11.19	15:20:00	1.18357	1.18360	1.18340	1.18354	259	0	0
2020.11.19	15:24:00	1.18354	1.18355	1.18327	1.18330	159	0	0
2020.11.19	15:28:00	1.18329	1.18330	1.18290	1.18298	227	0	0
2020.11.19	15:32:00	1.18298	1.18317	1.18285	1.18290	233	0	0
2020.11.19	15:36:00	1.18290	1.18314	1.18273	1.18300	403	0	0
2020.11.19	15:40:00	1.18300	1.18312	1.18285	1.18304	292	0	0
2020.11.19	15:44:00	1.18304	1.18310	1.18277	1.18282	247	0	0
2020.11.19	15:48:00	1.18283	1.18321	1.18283	1.18319	298	0	0
2020.11.19	15:52:00	1.18319	1.18351	1.18299	1.18300	358	0	0
2020.11.19	15:56:00	1.18300	1.18321	1.18286	1.18304	288	0	0
2020.11.19	16:00:00	1.18304	1.18306	1.18261	1.18264	246	0	0
2020.11.19	16:04:00	1.18264	1.18278	1.18248	1.18254	190	0	0
2020.11.19	16:08:00	1.18254	1.18293	1.18252	1.18292	293	0	0
2020.11.19	16:12:00	1.18292	1.18294	1.18230	1.18237	392	0	0
2020.11.19	16:16:00	1.18237	1.18265	1.18233	1.18254	285	0	0
2020.11.19	16:20:00	1.18254	1.18267	1.18223	1.18253	389	0	0
2020.11.19	16:24:00	1.18253	1.18272	1.18222	1.18272	380	0	0
2020.11.19	16:28:00	1.18271	1.18277	1.18223	1.18246	381	0	0
2020.11.19	16:32:00	1.18246	1.18274	1.18185	1.18272	532	0	0
2020.11.19	16:36:00	1.18272	1.18275	1.18246	1.18260	524	0	0
2020.11.19	16:40:00	1.18259	1.18267	1.18232	1.18240	469	0	0
2020.11.19	16:44:00	1.18240	1.18296	1.18237	1.18296	434	0	0
2020.11.19	16:48:00	1.18296	1.18332	1.18291	1.18292	386	0	0
2020.11.19	16:52:00	1.18292	1.18330	1.18287	1.18315	373	0	0
2020.11.19	16:56:00	1.18315	1.18334	1.18305	1.18312	375	0	0
2020.11.19	17:00:00	1.18312	1.18359	1.18295	1.18309	501	0	0
2020.11.19	17:04:00	1.18309	1.18339	1.18294	1.18302	370	0	0
2020.11.19	17:08:00	1.18302	1.18350	1.18302	1.18342	340	0	0
2020.11.19	17:12:00	1.18342	1.18345	1.18308	1.18321	392	0	0
2020.11.19	17:16:00	1.18322	1.18342	1.18312	1.18332	322	0	0
2020.11.19	17:20:00	1.18332	1.18354	1.18324	1.18338	368	0	0
2020.11.19	17:24:00	1.18338	1.18340	1.18284	1.18300	378	0	0
2020.11.19	17:28:00	1.18300	1.18353	1.18294	1.18340	419	0	0
2020.11.19	17:32:00	1.18340	1.18356	1.18323	1.18356	333	0	0
2020.11.19	17:36:00	1.18356	1.18372	1.18346	1.18355	384	0	0
2020.11.19	17:40:00	1.18355	1.18404	1.18352	1.18398	432	0	0
2020.11.19	17:44:00	1.18398	1.18458	1.18397	1.18428	439	0	0
2020.11.19	17:48:00	1.18427	1.18446	1.18408	1.18421	400	0	0
2020.11.19	17:52:00	1.18421	1.18436	1.18392	1.18423	447	0	0
2020.11.19	17:56:00	1.18423	1.18430	1.18387	1.18398	451	0	0
2020.11.19	18:00:00	1.18398	1.18428	1.18388	1.18418	397	0	0
2020.11.19	18:04:00	1.18418	1.18444	1.18414	1.18427	245	0	0
2020.11.19	18:08:00	1.18427	1.18434	1.18390	1.18390	208	0	0
2020.11.19	18:12:00	1.18389	1.18398	1.18347	1.18378	403	0	0
2020.11.19	18:16:00	1.18378	1.18400	1.18375	1.18392	214	0	0
2020.11.19	18:20:00	1.18392	1.18420	1.18386	1.18420	180	0	0
2020.11.19	18:24:00	1.18420	1.18440	1.18412	1.18423	262	0	0
2020.11.19	18:28:00	1.18422	1.18446	1.18405	1.18446	279	0	0
2020.11.19	18:32:00	1.18446	1.18446	1.18418	1.18426	233	0	0
2020.11.19	18:36:00	1.18427	1.18432	1.18390	1.18396	185	0	0
2020.11.19	18:40:00	1.18397	1.18404	1.18390	1.18392	132	0	0
2020.11.19	18:44:00	1.18393	1.18418	1.18392	1.18405	172	0	0
2020.11.19	18:48:00	1.18405	1.18405	1.18384	1.18388	157	0	0
2020.11.19	18:52:00	1.18388	1.18408	1.18376	1.18406	161	0	0
2020.11.19	18:56:00	1.18407	1.18442	1.18400	1.18423	263	0	0
2020.11.19	19:00:00	1.18423	1.18435	1.18409	1.18433	197	0	0
2020.11.19	19:04:00	1.18433	1.18433	1.18416	1.18422	127	0	0
2020.11.19	19:08:00	1.18422	1.18458	1.18419	1.18456	150	0	0
2020.11.19	19:12:00	1.18456	1.18478	1.18448	1.18466	164	0	0
2020.11.19	19:16:00	1.18466	1.18475	1.18454	1.18462	152	0	0
2020.11.19	19:20:00	1.18462	1.18479	1.18462	1.18474	97	0	0
2020.11.19	19:24:00	1.18474	1.18490	1.18472	1.18481	125	0	0
2020.11.19	19:28:00	1.18481	1.18494	1.18474	1.18493	157	0	0
2020.11.19	19:32:00	1.18493	1.18508	1.18484	1.18500	155	0	0
2020.11.19	19:36:00	1.18500	1.18508	1.18479	1.18492	107	0	0
2020.11.19	19:40:00	1.18492	1.18493	1.18455	1.18460	143	0	0
2020.11.19	19:44:00	1.18460	1.18466	1.18452	1.18460	117	0	0
2020.11.19	19:48:00	1.18460	1.18468	1.18454	1.18456	71	0	0
2020.11.19	19:52:00	1.18456	1.18466	1.18448	1.18458	79	0	0
2020.11.19	19:56:00	1.18458	1.18479	1.18458	1.18465	186	0	0
2020.11.19	20:00:00	1.18465	1.18489	1.18464	1.18486	147	0	0
2020.11.19	20:04:00	1.18487	1.18488	1.18473	1.18476	128	0	0
2020.11.19	20:08:00	1.18477	1.18477	1.18464	1.18472	98	0	0
2020.11.19	20:12:00	1.18472	1.18494	1.18466	1.18494	135	0	0
2020.11.19	20:16:00	1.18494	1.18494	1.18475	1.18489	97	0	0
2020.11.19	20:20:00	1.18488	1.18491	1.18478	1.18489	90	0	0
2020.11.19	20:24:00	1.18489	1.18498	1.18486	1.18489	104	0	0
2020.11.19	20:28:00	1.18488	1.18490	1.18482	1.18485	70	0	0
2020.11.19	20:32:00	1.18485	1.18504	1.18483	1.18500	96	0	0
2020.11.19	20:36:00	1.18500	1.18504	1.18489	1.18490	78	0	0
2020.11.19	20:40:00	1.18490	1.18499	1.18490	1.18490	66	0	0
2020.11.19	20:44:00	1.18489	1.18507	1.18486	1.18506	77	0	0
2020.11.19	20:48:00	1.18506	1.18529	1.18505	1.18526	127	0	0
2020.11.19	20:52:00	1.18526	1.18536	1.18523	1.18532	58	0	0
2020.11.19	20:56:00	1.18532	1.18542	1.18528	1.18540	78	0	0
2020.11.19	21:00:00	1.18539	1.18582	1.18532	1.18570	166	0	0
2020.11.19	21:04:00	1.18570	1.18602	1.18570	1.18596	159	0	0
2020.11.19	21:08:00	1.18596	1.18681	1.18596	1.18676	240	0	0
2020.11.19	21:12:00	1.18676	1.18677	1.18625	1.18650	214	0	0
2020.11.19	21:16:00	1.18650	1.18650	1.18627	1.18628	115	0	0
2020.11.19	21:20:00	1.18628	1.18651	1.18628	1.18636	146	0	0
2020.11.19	21:24:00	1.18636	1.18650	1.18632	1.18649	97	0	0
2020.11.19	21:28:00	1.18650	1.18669	1.18648	1.18660	90	0	0
2020.11.19	21:32:00	1.18660	1.18672	1.18656	1.18669	109	0	0
2020.11.19	21:36:00	1.18669	1.18684	1.18659	1.18682	80	0	0
2020.11.19	21:40:00	1.18682	1.18720	1.18680	1.18720	142	0	0
2020.11.19	21:44:00	1.18720	1.18741	1.18716	1.18720	173	0	0
2020.11.19	21:48:00	1.18720	1.18720	1.18687	1.18700	164	0	0
2020.11.19	21:52:00	1.18700	1.18706	1.18686	1.18694	136	0	0
2020.11.19	21:56:00	1.18694	1.18759	1.18694	1.18758	231	0	0
2020.11.19	22:00:00	1.18758	1.18758	1.18741	1.18750	200	0	0
2020.11.19	22:04:00	1.18750	1.18756	1.18744	1.18752	82	0	0
2020.11.19	22:08:00	1.18753	1.18789	1.18750	1.18789	110	0	0
2020.11.19	22:12:00	1.18789	1.18796	1.18780	1.18783	167	0	0
2020.11.19	22:16:00	1.18783	1.18784	1.18743	1.18770	152	0	0
2020.11.19	22:20:00	1.18770	1.18779	1.18756	1.18762	150	0	0
2020.11.19	22:24:00	1.18762	1.18764	1.18753	1.18759	129	0	0
2020.11.19	22:28:00	1.18760	1.18780	1.18760	1.18774	128	0	0
2020.11.19	22:32:00	1.18774	1.18790	1.18766	1.18788	186	0	0
2020.11.19	22:36:00	1.18788	1.18804	1.18782	1.18786	210	0	0
2020.11.19	22:40:00	1.18786	1.18788	1.18768	1.18770	108	0	0
2020.11.19	22:44:00	1.18770	1.18784	1.18765	1.18781	162	0	0
2020.11.19	22:48:00	1.18781	1.18782	1.18759	1.18776	192	0	0
2020.11.19	22:52:00	1.18777	1.18785	1.18766	1.18768	110	0	0
2020.11.19	22:56:00	1.18768	1.18790	1.18758	1.18788	169	0	0
2020.11.19	23:00:00	1.18788	1.18792	1.18771	1.18787	94	0	0
2020.11.19	23:04:00	1.18788	1.18808	1.18788	1.18800	84	0	0
2020.11.19	23:08:00	1.18800	1.18824	1.18794	1.18812	121	0	0
2020.11.19	23:12:00	1.18812	1.18825	1.18808	1.18812	79	0	0
2020.11.19	23:16:00	1.18812	1.18812	1.18792	1.18794	48	0	0
2020.11.19	23:20:00	1.18794	1.18797	1.18794	1.18796	43	0	0
2020.11.19	23:24:00	1.18795	1.18796	1.18783	1.18787	41	0	0
2020.11.19	23:28:00	1.18787	1.18796	1.18783	1.18784	63	0	0
2020.11.19	23:32:00	1.18783	1.18794	1.18768	1.18784	80	0	0
2020.11.19	23:36:00	1.18784	1.18786	1.18768	1.18768	73	0	0
2020.11.19	23:40:00	1.18768	1.18772	1.18764	1.18772	24	0	0
2020.11.19	23:44:00	1.18772	1.18780	1.18762	1.18771	61	0	0
2020.11.19	23:48:00	1.18770	1.18795	1.18768	1.18786	96	0	0
2020.11.19	23:52:00	1.18786	1.18786	1.18742	1.18747	112	0	0
2020.11.19	23:56:00	1.18747	1.18761	1.18730	1.18735	169	0	0
2020.11.20	00:00:00	1.18743	1.18751	1.18685	1.18751	25	0	9
2020.11.20	00:04:00	1.18751	1.18757	1.18751	1.18755	6	0	28
2020.11.20	00:08:00	1.18755	1.18755	1.18744	1.18751	13	0	4
2020.11.20	00:12:00	1.18751	1.18751	1.18708	1.18721	42	0	0
2020.11.20	00:16:00	1.18721	1.18727	1.18719	1.18726	12	0	25
2020.11.20	00:20:00	1.18726	1.18729	1.18719	1.18720	23	0	13
2020.11.20	00:24:00	1.18720	1.18733	1.18710	1.18733	31	0	10
2020.11.20	00:28:00	1.18733	1.18733	1.18718	1.18718	16	0	21
2020.11.20	00:32:00	1.18718	1.18723	1.18715	1.18723	11	0	23
2020.11.20	00:36:00	1.18723	1.18723	1.18719	1.18719	7	0	27
2020.11.20	00:40:00	1.18719	1.18723	1.18702	1.18706	15	0	22
2020.11.20	00:44:00	1.18706	1.18706	1.18690	1.18698	27	0	19
2020.11.20	00:48:00	1.18698	1.18721	1.18683	1.18718	27	0	4
2020.11.20	00:52:00	1.18718	1.18718	1.18696	1.18696	38	0	9
2020.11.20	00:56:00	1.18696	1.18696	1.18687	1.18688	27	0	29
2020.11.20	01:00:00	1.18688	1.18719	1.18685	1.18692	175	0	0
2020.11.20	01:04:00	1.18692	1.18704	1.18690	1.18701	96	0	0
2020.11.20	01:08:00	1.18701	1.18708	1.18697	1.18700	73	0	0
2020.11.20	01:12:00	1.18700	1.18713	1.18695	1.18711	100	0	0
2020.11.20	01:16:00	1.18710	1.18711	1.18690	1.18690	61	0	0
2020.11.20	01:20:00	1.18690	1.18700	1.18688	1.18696	87	0	0
2020.11.20	01:24:00	1.18696	1.18701	1.18688	1.18693	60	0	0
2020.11.20	01:28:00	1.18693	1.18698	1.18692	1.18693	47	0	0
2020.11.20	01:32:00	1.18693	1.18695	1.18674	1.18679	67	0	0
2020.11.20	01:36:00	1.18679	1.18681	1.18661	1.18664	107	0	0
2020.11.20	01:40:00	1.18664	1.18687	1.18660	1.18682	97	0	0
2020.11.20	01:44:00	1.18682	1.18682	1.18669	1.18670	47	0	0
2020.11.20	01:48:00	1.18670	1.18692	1.18670	1.18686	45	0	0
2020.11.20	01:52:00	1.18686	1.18686	1.18663	1.18667	92	0	0
2020.11.20	01:56:00	1.18667	1.18667	1.18653	1.18655	59	0	0
2020.11.20	02:00:00	1.18655	1.18700	1.18655	1.18695	150	0	0
2020.11.20	02:04:00	1.18696	1.18717	1.18688	1.18712	128	0	0
2020.11.20	02:08:00	1.18712	1.18717	1.18702	1.18716	109	0	0
2020.11.20	02:12:00	1.18716	1.18724	1.18699	1.18711	128	0	0
2020.11.20	02:16:00	1.18711	1.18717	1.18706	1.18713	117	0	0
2020.11.20	02:20:00	1.18713	1.18721	1.18709	1.18710	78	0	0
2020.11.20	02:24:00	1.18711	1.18721	1.18705	1.18720	83	0	0
2020.11.20	02:28:00	1.18720	1.18721	1.18707	1.18718	80	0	0
2020.11.20	02:32:00	1.18718	1.18738	1.18718	1.18733	110	0	0
2020.11.20	02:36:00	1.18733	1.18736	1.18723	1.18732	91	0	0
2020.11.20	02:40:00	1.18732	1.18737	1.18726	1.18730	84	0	0
2020.11.20	02:44:00	1.18730	1.18733	1.18718	1.18721	84	0	0
2020.11.20	02:48:00	1.18721	1.18730	1.18720	1.18720	47	0	0
2020.11.20	02:52:00	1.18721	1.18728	1.18705	1.18722	191	0	0
2020.11.20	02:56:00	1.18722	1.18749	1.18721	1.18748	87	0	0
2020.11.20	03:00:00	1.18748	1.18767	1.18740	1.18753	152	0	0
2020.11.20	03:04:00	1.18753	1.18768	1.18752	1.18756	149	0	0
2020.11.20	03:08:00	1.18756	1.18767	1.18747	1.18766	114	0	0
2020.11.20	03:12:00	1.18766	1.18772	1.18751	1.18753	175	0	0
2020.11.20	03:16:00	1.18753	1.18777	1.18753	1.18773	147	0	0
2020.11.20	03:20:00	1.18773	1.18781	1.18765	1.18776	103	0	0
2020.11.20	03:24:00	1.18777	1.18778	1.18762	1.18764	118	0	0
2020.11.20	03:28:00	1.18764	1.18767	1.18758	1.18759	98	0	0
2020.11.20	03:32:00	1.18759	1.18776	1.18757	1.18762	187	0	0
2020.11.20	03:36:00	1.18762	1.18762	1.18755	1.18757	78	0	0
2020.11.20	03:40:00	1.18757	1.18761	1.18755	1.18758	70	0	0
2020.11.20	03:44:00	1.18758	1.18779	1.18758	1.18773	80	0	0
2020.11.20	03:48:00	1.18773	1.18773	1.18753	1.18763	77	0	0
2020.11.20	03:52:00	1.18763	1.18783	1.18763	1.18769	122	0	0
2020.11.20	03:56:00	1.18769	1.18772	1.18762	1.18768	105	0	0
2020.11.20	04:00:00	1.18768	1.18770	1.18755	1.18756	128	0	0
2020.11.20	04:04:00	1.18756	1.18756	1.18734	1.18735	97	0	0
2020.11.20	04:08:00	1.18736	1.18741	1.18726	1.18726	91	0	0
2020.11.20	04:12:00	1.18726	1.18738	1.18725	1.18730	115	0	0
2020.11.20	04:16:00	1.18730	1.18732	1.18724	1.18724	76	0	0
2020.11.20	04:20:00	1.18724	1.18729	1.18719	1.18725	114	0	0
2020.11.20	04:24:00	1.18725	1.18728	1.18720	1.18721	58	0	0
2020.11.20	04:28:00	1.18721	1.18727	1.18718	1.18720	101	0	0
2020.11.20	04:32:00	1.18720	1.18726	1.18710	1.18711	117	0	0
2020.11.20	04:36:00	1.18711	1.18720	1.18711	1.18717	53	0	0
2020.11.20	04:40:00	1.18717	1.18721	1.18707	1.18711	64	0	0
2020.11.20	04:44:00	1.18711	1.18717	1.18710	1.18717	75	0	0
2020.11.20	04:48:00	1.18717	1.18720	1.18713	1.18716	52	0	0
2020.11.20	04:52:00	1.18716	1.18723	1.18714	1.18716	59	0	0
2020.11.20	04:56:00	1.18716	1.18734	1.18714	1.18731	93	0	0
2020.11.20	05:00:00	1.18731	1.18743	1.18726	1.18742	106	0	0
2020.11.20	05:04:00	1.18742	1.18756	1.18741	1.18756	81	0	0
2020.11.20	05:08:00	1.18756	1.18768	1.18753	1.18764	67	0	0
2020.11.20	05:12:00	1.18764	1.18774	1.18760	1.18760	112	0	0
2020.11.20	05:16:00	1.18760	1.18772	1.18757	1.18765	164	0	0
2020.11.20	05:20:00	1.18765	1.18777	1.18764	1.18770	106	0	0
2020.11.20	05:24:00	1.18770	1.18791	1.18770	1.18784	99	0	0
2020.11.20	05:28:00	1.18784	1.18786	1.18777	1.18777	90	0	0
2020.11.20	05:32:00	1.18777	1.18778	1.18750	1.18750	77	0	0
2020.11.20	05:36:00	1.18750	1.18754	1.18739	1.18751	87	0	0
2020.11.20	05:40:00	1.18751	1.18756	1.18745	1.18752	103	0	0
2020.11.20	05:44:00	1.18751	1.18758	1.18745	1.18756	113	0	0
2020.11.20	05:48:00	1.18756	1.18758	1.18737	1.18737	65	0	0
2020.11.20	05:52:00	1.18737	1.18752	1.18737	1.18748	85	0	0
2020.11.20	05:56:00	1.18748	1.18758	1.18748	1.18758	84	0	0
2020.11.20	06:00:00	1.18757	1.18758	1.18749	1.18750	45	0	0
2020.11.20	06:04:00	1.18749	1.18752	1.18749	1.18749	71	0	0
2020.11.20	06:08:00	1.18750	1.18758	1.18747	1.18752	47	0	0
2020.11.20	06:12:00	1.18752	1.18762	1.18752	1.18761	63	0	0
2020.11.20	06:16:00	1.18761	1.18774	1.18761	1.18772	62	0	0
2020.11.20	06:20:00	1.18772	1.18778	1.18770	1.18776	38	0	0
2020.11.20	06:24:00	1.18776	1.18778	1.18774	1.18776	66	0	0
2020.11.20	06:28:00	1.18776	1.18784	1.18774	1.18781	98	0	0
2020.11.20	06:32:00	1.18781	1.18781	1.18770	1.18772	97	0	0
2020.11.20	06:36:00	1.18772	1.18810	1.18769	1.18810	105	0	0
2020.11.20	06:40:00	1.18810	1.18855	1.18809	1.18850	287	0	0
2020.11.20	06:44:00	1.18850	1.18862	1.18823	1.18846	220	0	0
2020.11.20	06:48:00	1.18846	1.18847	1.18827	1.18833	192	0	0
2020.11.20	06:52:00	1.18832	1.18852	1.18825	1.18849	141	0	0
2020.11.20	06:56:00	1.18849	1.18858	1.18843	1.18847	138	0	0
2020.11.20	07:00:00	1.18848	1.18863	1.18844	1.18858	132	0	0
2020.11.20	07:04:00	1.18858	1.18858	1.18847	1.18852	105	0	0
2020.11.20	07:08:00	1.18852	1.18857	1.18836	1.18840	113	0	0
2020.11.20	07:12:00	1.18840	1.18844	1.18827	1.18827	167	0	0
2020.11.20	07:16:00	1.18827	1.18840	1.18827	1.18830	112	0	0
2020.11.20	07:20:00	1.18830	1.18838	1.18822	1.18824	95	0	0
2020.11.20	07:24:00	1.18824	1.18838	1.18822	1.18823	90	0	0
2020.11.20	07:28:00	1.18823	1.18848	1.18813	1.18844	93	0	0
2020.11.20	07:32:00	1.18844	1.18855	1.18838	1.18840	127	0	0
2020.11.20	07:36:00	1.18840	1.18865	1.18839	1.18854	100	0	0
2020.11.20	07:40:00	1.18854	1.18910	1.18845	1.18881	299	0	0
2020.11.20	07:44:00	1.18881	1.18882	1.18860	1.18861	167	0	0
2020.11.20	07:48:00	1.18861	1.18865	1.18851	1.18856	139	0	0
2020.11.20	07:52:00	1.18856	1.18868	1.18853	1.18864	82	0	0
2020.11.20	07:56:00	1.18864	1.18864	1.18834	1.18842	168	0	0
2020.11.20	08:00:00	1.18842	1.18843	1.18829	1.18837	121	0	0
2020.11.20	08:04:00	1.18837	1.18837	1.18807	1.18820	161	0	0
2020.11.20	08:08:00	1.18820	1.18835	1.18816	1.18832	138	0	0
2020.11.20	08:12:00	1.18832	1.18842	1.18827	1.18840	172	0	0
2020.11.20	08:16:00	1.18840	1.18850	1.18834	1.18839	89	0	0
2020.11.20	08:20:00	1.18839	1.18843	1.18823	1.18843	111	0	0
2020.11.20	08:24:00	1.18843	1.18880	1.18838	1.18870	161	0	0
2020.11.20	08:28:00	1.18870	1.18890	1.18866	1.18883	224	0	0
2020.11.20	08:32:00	1.18884	1.18886	1.18858	1.18858	208	0	0
2020.11.20	08:36:00	1.18858	1.18872	1.18846	1.18872	228	0	0
2020.11.20	08:40:00	1.18872	1.18873	1.18858	1.18867	109	0	0
2020.11.20	08:44:00	1.18867	1.18873	1.18861	1.18865	129	0	0
2020.11.20	08:48:00	1.18865	1.18876	1.18863	1.18865	83	0	0
2020.11.20	08:52:00	1.18865	1.18868	1.18840	1.18844	145	0	0
2020.11.20	08:56:00	1.18844	1.18846	1.18838	1.18840	95	0	0
2020.11.20	09:00:00	1.18840	1.18849	1.18827	1.18842	237	0	0
2020.11.20	09:04:00	1.18842	1.18863	1.18764	1.18767	301	0	0
2020.11.20	09:08:00	1.18766	1.18795	1.18764	1.18784	289	0	0
2020.11.20	09:12:00	1.18784	1.18784	1.18749	1.18760	240	0	0
2020.11.20	09:16:00	1.18760	1.18762	1.18732	1.18739	307	0	0
2020.11.20	09:20:00	1.18739	1.18750	1.18725	1.18741	213	0	0
2020.11.20	09:24:00	1.18741	1.18758	1.18738	1.18756	177	0	0
2020.11.20	09:28:00	1.18756	1.18766	1.18728	1.18747	269	0	0
2020.11.20	09:32:00	1.18746	1.18748	1.18688	1.18695	393	0	0
2020.11.20	09:36:00	1.18695	1.18710	1.18691	1.18701	193	0	0
2020.11.20	09:40:00	1.18701	1.18713	1.18662	1.18682	244	0	0
2020.11.20	09:44:00	1.18681	1.18689	1.18668	1.18688	230	0	0
2020.11.20	09:48:00	1.18688	1.18700	1.18673	1.18697	204	0	0
2020.11.20	09:52:00	1.18697	1.18701	1.18687	1.18689	228	0	0
2020.11.20	09:56:00	1.18689	1.18713	1.18686	1.18699	316	0	0
2020.11.20	10:00:00	1.18699	1.18743	1.18681	1.18718	443	0	0
2020.11.20	10:04:00	1.18718	1.18728	1.18696	1.18696	288	0	0
2020.11.20	10:08:00	1.18696	1.18708	1.18692	1.18695	278	0	0
2020.11.20	10:12:00	1.18695	1.18712	1.18685	1.18710	296	0	0
2020.11.20	10:16:00	1.18710	1.18722	1.18696	1.18699	294	0	0
2020.11.20	10:20:00	1.18698	1.18728	1.18692	1.18724	253	0	0
2020.11.20	10:24:00	1.18725	1.18734	1.18710	1.18730	326	0	0
2020.11.20	10:28:00	1.18730	1.18738	1.18703	1.18720	356	0	0
2020.11.20	10:32:00	1.18721	1.18724	1.18683	1.18686	325	0	0
2020.11.20	10:36:00	1.18684	1.18691	1.18660	1.18664	310	0	0
2020.11.20	10:40:00	1.18664	1.18723	1.18664	1.18708	335	0	0
2020.11.20	10:44:00	1.18708	1.18713	1.18683	1.18686	228	0	0
2020.11.20	10:48:00	1.18686	1.18699	1.18664	1.18694	321	0	0
2020.11.20	10:52:00	1.18694	1.18728	1.18693	1.18717	276	0	0
2020.11.20	10:56:00	1.18716	1.18733	1.18706	1.18733	251	0	0
2020.11.20	11:00:00	1.18733	1.18733	1.18666	1.18667	239	0	0
2020.11.20	11:04:00	1.18667	1.18668	1.18578	1.18630	594	0	0
2020.11.20	11:08:00	1.18630	1.18631	1.18585	1.18611	374	0	0
2020.11.20	11:12:00	1.18611	1.18636	1.18601	1.18636	319	0	0
2020.11.20	11:16:00	1.18636	1.18638	1.18611	1.18617	284	0	0
2020.11.20	11:20:00	1.18617	1.18633	1.18603	1.18609	235	0	0
2020.11.20	11:24:00	1.18610	1.18618	1.18562	1.18578	350	0	0
2020.11.20	11:28:00	1.18578	1.18654	1.18578	1.18647	457	0	0
2020.11.20	11:32:00	1.18647	1.18652	1.18610	1.18652	383	0	0
2020.11.20	11:36:00	1.18652	1.18652	1.18611	1.18640	309	0	0
2020.11.20	11:40:00	1.18639	1.18674	1.18634	1.18666	273	0	0
2020.11.20	11:44:00	1.18666	1.18668	1.18633	1.18637	289	0	0
2020.11.20	11:48:00	1.18638	1.18646	1.18606	1.18612	334	0	0
2020.11.20	11:52:00	1.18612	1.18630	1.18589	1.18589	360	0	0
2020.11.20	11:56:00	1.18589	1.18613	1.18567	1.18593	376	0	0
2020.11.20	12:00:00	1.18593	1.18598	1.18564	1.18575	418	0	0
2020.11.20	12:04:00	1.18575	1.18600	1.18558	1.18600	259	0	0
2020.11.20	12:08:00	1.18600	1.18600	1.18565	1.18566	257	0	0
2020.11.20	12:12:00	1.18566	1.18599	1.18562	1.18590	390	0	0
2020.11.20	12:16:00	1.18589	1.18598	1.18536	1.18548	339	0	0
2020.11.20	12:20:00	1.18548	1.18557	1.18524	1.18543	266	0	0
2020.11.20	12:24:00	1.18544	1.18546	1.18514	1.18522	309	0	0
2020.11.20	12:28:00	1.18522	1.18556	1.18518	1.18544	336	0	0
2020.11.20	12:32:00	1.18544	1.18579	1.18541	1.18559	279	0	0
2020.11.20	12:36:00	1.18560	1.18588	1.18544	1.18568	303	0	0
2020.11.20	12:40:00	1.18569	1.18569	1.18532	1.18550	266	0	0
2020.11.20	12:44:00	1.18550	1.18584	1.18548	1.18578	288	0	0
2020.11.20	12:48:00	1.18575	1.18580	1.18552	1.18570	320	0	0
2020.11.20	12:52:00	1.18570	1.18576	1.18553	1.18563	185	0	0
2020.11.20	12:56:00	1.18564	1.18564	1.18542	1.18546	178	0	0
2020.11.20	13:00:00	1.18546	1.18546	1.18527	1.18544	248	0	0
2020.11.20	13:04:00	1.18545	1.18562	1.18534	1.18547	235	0	0
2020.11.20	13:08:00	1.18547	1.18601	1.18540	1.18595	229	0	0
2020.11.20	13:12:00	1.18595	1.18596	1.18566	1.18576	271	0	0
2020.11.20	13:16:00	1.18576	1.18576	1.18547	1.18570	276	0	0
